State,Map Region,District,Suburb Name,Postcode
NT,Northern Territory,Central NT,Snake Well,870
NT,Northern Territory,Central NT,Snake Well,872
NT,Northern Territory,Central NT,Stirling,872
NT,Northern Territory,Central NT,Stirling,872
NT,Northern Territory,Central NT,Stuart,870
NT,Northern Territory,Central NT,Supplejack Downs,872
NT,Northern Territory,Central NT,Supplejack Downs,872
NT,Northern Territory,Central NT,Tanami,872
NT,Northern Territory,Central NT,Tanami Downs,872
NT,Northern Territory,Central NT,Tanami Downs,872
NT,Northern Territory,Central NT,Tarlton Downs,872
NT,Northern Territory,Central NT,Tarlton Downs,872
NT,Northern Territory,Central NT,Tempe Downs,872
NT,Northern Territory,Central NT,Tempe Downs,872
NT,Northern Territory,Central NT,The Gap,870
NT,Northern Territory,Central NT,The Garden,872
NT,Northern Territory,Central NT,The Garden,872
NT,Northern Territory,Central NT,The Granites,872
NT,Northern Territory,Central NT,The Granites,872
NT,Northern Territory,Central NT,Titjikala,872
NT,Northern Territory,Central NT,Ti Tree,872
NT,Northern Territory,Central NT,Ti-Tree,872
NT,Northern Territory,Central NT,Ti-Tree,872
NT,Northern Territory,Central NT,Tobermorey,872
NT,Northern Territory,Central NT,Tobermorey,872
NT,Northern Territory,Central NT,Todd River,872
NT,Northern Territory,Central NT,Todd River,872
NT,Northern Territory,Central NT,Todd River Downs,872
NT,Northern Territory,Central NT,Todd River Downs,872
NT,Northern Territory,Central NT,Trephina Gorge Nature Park,870
NT,Northern Territory,Central NT,Trephina Gorge Nature Park,872
NT,Northern Territory,Central NT,Ukaka,872
NT,Northern Territory,Central NT,Ukaka,872
NT,Northern Territory,Central NT,Uluru National Park,872
NT,Northern Territory,Central NT,Uluru National Park,872
NT,Northern Territory,Central NT,Umbeara,872
NT,Northern Territory,Central NT,Umbeara,872
NT,Northern Territory,Central NT,Undoolya,874
NT,Northern Territory,Central NT,Urlampe,872
NT,Northern Territory,Central NT,Urlampe,872
NT,Northern Territory,Central NT,Utopia,872
NT,Northern Territory,Central NT,Utopia,872
NT,Northern Territory,Central NT,Victory Downs,872
NT,Northern Territory,Central NT,Victory Downs,872
NT,Northern Territory,Central NT,Waite River,872
NT,Northern Territory,Central NT,Waite River,872
NT,Northern Territory,Central NT,Walkabout Bore,872
NT,Northern Territory,Central NT,Walkabout Bore,872
NT,Northern Territory,Central NT,Wallace Rockhole,872
NT,Northern Territory,Central NT,Watarrka National Park,872
NT,Northern Territory,Central NT,Watarrka National Park,872
NT,Northern Territory,Central NT,White Gums,870
NT,Northern Territory,Central NT,Williams Well,870
NT,Northern Territory,Central NT,Williams Well,872
NT,Northern Territory,Central NT,Willowra,872
NT,Northern Territory,Central NT,Wilora,872
NT,Northern Territory,Central NT,Winparku,872
NT,Northern Territory,Central NT,Woodgreen,872
NT,Northern Territory,Central NT,Woodgreen,872
NT,Northern Territory,Central NT,Yambah,872
NT,Northern Territory,Central NT,Yambah,872
NT,Northern Territory,Central NT,Yuelamu,872
NT,Northern Territory,Central NT,Yuendumu,872
NT,Northern Territory,Central NT,Yulara,872
NT,Northern Territory,Daly,Ban Ban Springs,822
NT,Northern Territory,Daly,Ban Ban Springs,822
NT,Northern Territory,Daly,Bonrook,847
NT,Northern Territory,Daly,Bonrook,847
NT,Northern Territory,Daly,Brocks Creek,822
NT,Northern Territory,Daly,Brocks Creek,822
NT,Northern Territory,Daly,Burrundie,822
NT,Northern Territory,Daly,Cape Scott,822
NT,Northern Territory,Daly,Cattle Creek,822
NT,Northern Territory,Daly,Cattle Creek,822
NT,Northern Territory,Daly,Claravale,822
NT,Northern Territory,Daly,Daly River,822
NT,Northern Territory,Daly,Dorisvale,822
NT,Northern Territory,Daly,Dorisvale,822
NT,Northern Territory,Daly,Douglas,822
NT,Northern Territory,Daly,Douglas,822
NT,Northern Territory,Daly,Douglas Daly,822
NT,Northern Territory,Daly,Douglas Daly,822
NT,Northern Territory,Daly,Douglas-Daly,822
NT,Northern Territory,Daly,Douglas-Daly Area,822
NT,Northern Territory,Daly,Douglas-Daly Area,822
NT,Northern Territory,Daly,Douglas River,822
NT,Northern Territory,Daly,Douglas River,822
NT,Northern Territory,Daly,Edith River,852
NT,Northern Territory,Daly,Edith River,822
NT,Northern Territory,Daly,Elizabeth Downs,822
NT,Northern Territory,Daly,Elizabeth Downs,822
NT,Northern Territory,Daly,Emerald Springs,822
NT,Northern Territory,Daly,Emerald Springs,822
NT,Northern Territory,Daly,Esmeralda Farm,847
NT,Northern Territory,Daly,Esmeralda Farm,822
NT,Northern Territory,Daly,Fish River,822
NT,Northern Territory,Daly,Fish River,822
NT,Northern Territory,Daly,Fleming,822
NT,Northern Territory,Daly,Fountain Head,822
NT,Northern Territory,Daly,Fountain Head,822
NT,Northern Territory,Daly,Frances Creek,822
NT,Northern Territory,Daly,Frances Creek,822
NT,Northern Territory,Daly,Green Ant Creek,822
NT,Northern Territory,Daly,Green Ant Creek,822
NT,Northern Territory,Daly,Grove Hill,822
NT,Northern Territory,Daly,Grove Hill,822
NT,Northern Territory,Daly,Hayes Creek,822
NT,Northern Territory,Daly,Hayes Creek,822
NT,Northern Territory,Daly,Jindare,822
NT,Northern Territory,Daly,Jindare,822
NT,Northern Territory,Daly,Keep River,852
NT,Northern Territory,Daly,Litchfield,822
NT,Northern Territory,Daly,Litchfield,822
NT,Northern Territory,Daly,Litchfield National Park,822
NT,Northern Territory,Daly,Litchfield National Park,822
NT,Northern Territory,Daly,Maranunga,822
NT,Northern Territory,Daly,Mary River,822
NT,Northern Territory,Daly,Mary River,822
NT,Northern Territory,Daly,Mary River Park,822
NT,Northern Territory,Daly,Mary River Park,822
NT,Northern Territory,Daly,Mary River Roadhouse,822
NT,Northern Territory,Daly,Mary River Roadhouse,822
NT,Northern Territory,Daly,Mary River Wildlife Ranch,822
NT,Northern Territory,Daly,Mary River Wildlife Ranch,822
NT,Northern Territory,Daly,Moline Dam,847
NT,Northern Territory,Daly,Moline Dam,822
NT,Northern Territory,Daly,Mount Wells,822
NT,Northern Territory,Daly,Mount Wells,822
NT,Northern Territory,Daly,Nauiyu,822
NT,Northern Territory,Daly,Nauiyu Nambiyu,822
NT,Northern Territory,Daly,Nauiyu Nambiyu,822
NT,Northern Territory,Daly,Nemarluk,822
NT,Northern Territory,Daly,Nganmarriyanga,822
NT,Northern Territory,Daly,Oolloo,822
NT,Northern Territory,Daly,Oolloo,822
NT,Northern Territory,Daly,Peppimenarti,822
NT,Northern Territory,Daly,Pine Creek,847
NT,Northern Territory,Daly,Spring Creek,822
NT,Northern Territory,Daly,Spring Creek,822
NT,Northern Territory,Daly,Thamarrurr,822
NT,Northern Territory,Daly,Tipperary,822
NT,Northern Territory,Daly,Wadeye,822
NT,Northern Territory,Daly,Woodycupaldiya,822
NT,Northern Territory,Daly,Woodycupaldiya,822
NT,Northern Territory,Daly,Wooliana,822
NT,Northern Territory,Daly,Wooliana,822
NT,Northern Territory,East Arnhem,Alyangula,885
NT,Northern Territory,East Arnhem,Angurugu,822
NT,Northern Territory,East Arnhem,Anindilyakwa,822
NT,Northern Territory,East Arnhem,Balma,822
NT,Northern Territory,East Arnhem,Balma,822
NT,Northern Territory,East Arnhem,Bickerton Island,822
NT,Northern Territory,East Arnhem,Birany Birany,822
NT,Northern Territory,East Arnhem,Birany Birany,822
NT,Northern Territory,East Arnhem,Bremer Island,880
NT,Northern Territory,East Arnhem,Bremer Island,822
NT,Northern Territory,East Arnhem,Bunhanura,880
NT,Northern Territory,East Arnhem,Bunhanura,822
NT,Northern Territory,East Arnhem,Burrum,880
NT,Northern Territory,East Arnhem,Burrum,822
NT,Northern Territory,East Arnhem,East Arnhem,822
NT,Northern Territory,East Arnhem,Elizabeth Bay,880
NT,Northern Territory,East Arnhem,Elizabeth Bay,822
NT,Northern Territory,East Arnhem,Galiwinku,822
NT,Northern Territory,East Arnhem,Gapuwiyak,880
NT,Northern Territory,East Arnhem,Gove,880
NT,Northern Territory,East Arnhem,Gove,880
NT,Northern Territory,East Arnhem,Gunyangara,880
NT,Northern Territory,East Arnhem,Milingimbi,822
NT,Northern Territory,East Arnhem,Milyakburra,822
NT,Northern Territory,East Arnhem,Nhulunbuy,880
NT,Northern Territory,East Arnhem,Numbulwar,822
NT,Northern Territory,East Arnhem,Numburindi,822
NT,Northern Territory,East Arnhem,Ramingining,822
NT,Northern Territory,East Arnhem,Umbakumba,822
NT,Northern Territory,East Arnhem,Wallaby Beach,880
NT,Northern Territory,East Arnhem,Wallaby Beach,880
NT,Northern Territory,East Arnhem,Yalliquin,880
NT,Northern Territory,East Arnhem,Yalliquin,822
NT,Northern Territory,East Arnhem,Yirrkala,880
NT,Northern Territory,Finniss,Adelaide River,846
NT,Northern Territory,Finniss,Albany Park,822
NT,Northern Territory,Finniss,Albany Park,822
NT,Northern Territory,Finniss,Annie River,822
NT,Northern Territory,Finniss,Batchelor,845
NT,Northern Territory,Finniss,Beagle Gulf,822
NT,Northern Territory,Finniss,Belyuen,822
NT,Northern Territory,Finniss,Bynoe,822
NT,Northern Territory,Finniss,Bynoe Harbour,822
NT,Northern Territory,Finniss,Bynoe Haven,822
NT,Northern Territory,Finniss,Camp Creek,822
NT,Northern Territory,Finniss,Camp Creek Stn,822
NT,Northern Territory,Finniss,Cape Scott,822
NT,Northern Territory,Finniss,Channel Point,822
NT,Northern Territory,Finniss,Channel Point,822
NT,Northern Territory,Finniss,Charlotte,822
NT,Northern Territory,Finniss,Collett Creek,822
NT,Northern Territory,Finniss,Coomalie Creek,822
NT,Northern Territory,Finniss,Coomalie Creek Stn,822
NT,Northern Territory,Finniss,Cox Peninsula,822
NT,Northern Territory,Finniss,Crab Claw Island,822
NT,Northern Territory,Finniss,Crab Claw Island,822
NT,Northern Territory,Finniss,Darwin Harbour,822
NT,Northern Territory,Finniss,Darwin River Dam,822
NT,Northern Territory,Finniss,Dum In Mirrie Island,840
NT,Northern Territory,Finniss,Dundee,840
NT,Northern Territory,Finniss,Dundee Beach,840
NT,Northern Territory,Finniss,Dundee Downs,840
NT,Northern Territory,Finniss,Dundee Forest,840
NT,Northern Territory,Finniss,Eva Valley,822
NT,Northern Territory,Finniss,Farrants Creek,822
NT,Northern Territory,Finniss,Farrants Creek,822
NT,Northern Territory,Finniss,Finniss River,822
NT,Northern Territory,Finniss,Finniss River,822
NT,Northern Territory,Finniss,Finniss Valley,822
NT,Northern Territory,Finniss,Kangaroo Flats,822
NT,Northern Territory,Finniss,Kangaroo Flats,822
NT,Northern Territory,Finniss,Lake Bennett,822
NT,Northern Territory,Finniss,Litchfield Park,822
NT,Northern Territory,Finniss,Mandorah,822
NT,Northern Territory,Finniss,Mccallum Creek,822
NT,Northern Territory,Finniss,Mccallum Creek,822
NT,Northern Territory,Finniss,Meneling,822
NT,Northern Territory,Finniss,Meneling,822
NT,Northern Territory,Finniss,Milne,822
NT,Northern Territory,Finniss,Milne,822
NT,Northern Territory,Finniss,Milne Inlet,822
NT,Northern Territory,Finniss,Mount Burton,822
NT,Northern Territory,Finniss,Mount Burton,822
NT,Northern Territory,Finniss,Rakula,822
NT,Northern Territory,Finniss,Rum Jungle,822
NT,Northern Territory,Finniss,Stapleton,822
NT,Northern Territory,Finniss,Tortilla Flats,822
NT,Northern Territory,Finniss,Wagait Beach,822
NT,Northern Territory,Finniss,Wagait Land Trust,822
NT,Northern Territory,Finniss,Wagait Land Trust,822
NT,Northern Territory,Finniss,Wagait Reserve,822
NT,Northern Territory,Finniss,Wagait Reserve,822
NT,Northern Territory,Finniss,Welltree,822
NT,Northern Territory,Finniss,Welltree,822
NT,Northern Territory,Finniss,Woolaning,822
NT,Northern Territory,Finniss,Woolaning,822
NT,Northern Territory,Lower Top End,Amanbidji,852
NT,Northern Territory,Lower Top End,Amanbidji,852
NT,Northern Territory,Lower Top End,Arnold,852
NT,Northern Territory,Lower Top End,Auvergne,852
NT,Northern Territory,Lower Top End,Auvergne,852
NT,Northern Territory,Lower Top End,Badawarrka,852
NT,Northern Territory,Lower Top End,Badawarrka,852
NT,Northern Territory,Lower Top End,Baines,852
NT,Northern Territory,Lower Top End,Balbirini,852
NT,Northern Territory,Lower Top End,Balbirini,854
NT,Northern Territory,Lower Top End,Banatjarl,852
NT,Northern Territory,Lower Top End,Banatjarl,852
NT,Northern Territory,Lower Top End,Barunga,852
NT,Northern Territory,Lower Top End,Beswick,852
NT,Northern Territory,Lower Top End,Beswick Creek,852
NT,Northern Territory,Lower Top End,Billengarrah,852
NT,Northern Territory,Lower Top End,Billengarrah,854
NT,Northern Territory,Lower Top End,Bing Bong,854
NT,Northern Territory,Lower Top End,Bing Bong,854
NT,Northern Territory,Lower Top End,Binjari,852
NT,Northern Territory,Lower Top End,Birdum,852
NT,Northern Territory,Lower Top End,Birdum Creek,852
NT,Northern Territory,Lower Top End,Birdum Creek,852
NT,Northern Territory,Lower Top End,Birrimba,852
NT,Northern Territory,Lower Top End,Birrimba,852
NT,Northern Territory,Lower Top End,Birrindudu,852
NT,Northern Territory,Lower Top End,Birrindudu,852
NT,Northern Territory,Lower Top End,Borroloola,854
NT,Northern Territory,Lower Top End,Bradshaw,852
NT,Northern Territory,Lower Top End,Bringung,852
NT,Northern Territory,Lower Top End,Bringung,852
NT,Northern Territory,Lower Top End,Broadmere,852
NT,Northern Territory,Lower Top End,Broadmere,854
NT,Northern Territory,Lower Top End,Bubble Bubble,852
NT,Northern Territory,Lower Top End,Bubble Bubble,852
NT,Northern Territory,Lower Top End,Buchanan,852
NT,Northern Territory,Lower Top End,Bullo River,852
NT,Northern Territory,Lower Top End,Bullo River,852
NT,Northern Territory,Lower Top End,Bulman,852
NT,Northern Territory,Lower Top End,Bulman Weemol,852
NT,Northern Territory,Lower Top End,Calvert,862
NT,Northern Territory,Lower Top End,Camfield,852
NT,Northern Territory,Lower Top End,Camfield,852
NT,Northern Territory,Lower Top End,Cape Crawford,852
NT,Northern Territory,Lower Top End,Cape Crawford,854
NT,Northern Territory,Lower Top End,Carpentaria Downs,854
NT,Northern Territory,Lower Top End,Cave Creek,852
NT,Northern Territory,Lower Top End,Cave Creek,852
NT,Northern Territory,Lower Top End,Clarence,852
NT,Northern Territory,Lower Top End,Clarence,852
NT,Northern Territory,Lower Top End,Coolibah,852
NT,Northern Territory,Lower Top End,Coolibah,852
NT,Northern Territory,Lower Top End,Copperfield Creek,852
NT,Northern Territory,Lower Top End,Copperfield Creek,852
NT,Northern Territory,Lower Top End,Cossack,850
NT,Northern Territory,Lower Top End,Daguragu,852
NT,Northern Territory,Lower Top End,Daly Waters,852
NT,Northern Territory,Lower Top End,Delamere,852
NT,Northern Territory,Lower Top End,Doolgarina,854
NT,Northern Territory,Lower Top End,Doolgarina,854
NT,Northern Territory,Lower Top End,Dry River,852
NT,Northern Territory,Lower Top End,Dry River,852
NT,Northern Territory,Lower Top End,Edith,852
NT,Northern Territory,Lower Top End,Elsey,852
NT,Northern Territory,Lower Top End,Emungalan,850
NT,Northern Territory,Lower Top End,Fitzroy,852
NT,Northern Territory,Lower Top End,Fitzroy,852
NT,Northern Territory,Lower Top End,Florina,852
NT,Northern Territory,Lower Top End,Flying Fox,852
NT,Northern Territory,Lower Top End,Gorrie,852
NT,Northern Territory,Lower Top End,Gorrie,852
NT,Northern Territory,Lower Top End,Gregory,852
NT,Northern Territory,Lower Top End,Gregory National Park,852
NT,Northern Territory,Lower Top End,Gregory National Park,852
NT,Northern Territory,Lower Top End,Gulung Mardrulk,852
NT,Northern Territory,Lower Top End,Gurindji,852
NT,Northern Territory,Lower Top End,Harts Range,852
NT,Northern Territory,Lower Top End,Harts Range,852
NT,Northern Territory,Lower Top End,Hodgson Downs,852
NT,Northern Territory,Lower Top End,Hodgson River Station,852
NT,Northern Territory,Lower Top End,Hodgson River Station,852
NT,Northern Territory,Lower Top End,Humbert River,852
NT,Northern Territory,Lower Top End,Humbert River,852
NT,Northern Territory,Lower Top End,Ijarra,852
NT,Northern Territory,Lower Top End,Ijarra,854
NT,Northern Territory,Lower Top End,Inverway,852
NT,Northern Territory,Lower Top End,Inverway,852
NT,Northern Territory,Lower Top End,Jilkminggan,852
NT,Northern Territory,Lower Top End,Kalala,852
NT,Northern Territory,Lower Top End,Kalala,852
NT,Northern Territory,Lower Top End,Kalkarindji,852
NT,Northern Territory,Lower Top End,Kalkarindji Township,852
NT,Northern Territory,Lower Top End,Kalkarindji Township,852
NT,Northern Territory,Lower Top End,Katherine,850
NT,Northern Territory,Lower Top End,Katherine East,850
NT,Northern Territory,Lower Top End,Katherine Locality,850
NT,Northern Territory,Lower Top End,Katherine Locality,850
NT,Northern Territory,Lower Top End,Katherine South,850
NT,Northern Territory,Lower Top End,Keep River,852
NT,Northern Territory,Lower Top End,Kiana,852
NT,Northern Territory,Lower Top End,Kiana,862
NT,Northern Territory,Lower Top End,Kidman Springs,852
NT,Northern Territory,Lower Top End,Kidman Springs,852
NT,Northern Territory,Lower Top End,Killarney,852
NT,Northern Territory,Lower Top End,Killarney,852
NT,Northern Territory,Lower Top End,King Ash Bay,854
NT,Northern Territory,Lower Top End,King Ash Bay,854
NT,Northern Territory,Lower Top End,Kirkimbie,852
NT,Northern Territory,Lower Top End,Kirkimbie,852
NT,Northern Territory,Lower Top End,Lajamanu,852
NT,Northern Territory,Lower Top End,Lansdowne,850
NT,Northern Territory,Lower Top End,Larrimah,852
NT,Northern Territory,Lower Top End,Larrimah,852
NT,Northern Territory,Lower Top End,Legune,852
NT,Northern Territory,Lower Top End,Legune,852
NT,Northern Territory,Lower Top End,Limbunya,852
NT,Northern Territory,Lower Top End,Limbunya,852
NT,Northern Territory,Lower Top End,Limmen,852
NT,Northern Territory,Lower Top End,Lingara,852
NT,Northern Territory,Lower Top End,Lingara,852
NT,Northern Territory,Lower Top End,Lucy Creek,852
NT,Northern Territory,Lower Top End,Lucy Creek,852
NT,Northern Territory,Lower Top End,Mainoru,852
NT,Northern Territory,Lower Top End,Mainoru,852
NT,Northern Territory,Lower Top End,Manbulloo,852
NT,Northern Territory,Lower Top End,Manyallaluk,852
NT,Northern Territory,Lower Top End,Manyallaluk,852
NT,Northern Territory,Lower Top End,Maranboy,852
NT,Northern Territory,Lower Top End,Maranboy,852
NT,Northern Territory,Lower Top End,Marralum,852
NT,Northern Territory,Lower Top End,Marralum,852
NT,Northern Territory,Lower Top End,Maryfield,852
NT,Northern Territory,Lower Top End,Maryfield,852
NT,Northern Territory,Lower Top End,Mataranka,852
NT,Northern Territory,Lower Top End,Maud Creek,850
NT,Northern Territory,Lower Top End,Maud Creek,850
NT,Northern Territory,Lower Top End,Mcarthur,852
NT,Northern Territory,Lower Top End,Mcarthur River,852
NT,Northern Territory,Lower Top End,Mcarthur River,854
NT,Northern Territory,Lower Top End,Mcarthur River Mine,852
NT,Northern Territory,Lower Top End,Mcarthur River Mine,854
NT,Northern Territory,Lower Top End,Menngen,852
NT,Northern Territory,Lower Top End,Menngen,852
NT,Northern Territory,Lower Top End,Miniyeri,852
NT,Northern Territory,Lower Top End,Mistake Creek,852
NT,Northern Territory,Lower Top End,Mistake Creek,852
NT,Northern Territory,Lower Top End,Mole Hill,852
NT,Northern Territory,Lower Top End,Mole Hill,852
NT,Northern Territory,Lower Top End,Montejinni,852
NT,Northern Territory,Lower Top End,Montejinni,852
NT,Northern Territory,Lower Top End,Moroak,852
NT,Northern Territory,Lower Top End,Moroak,852
NT,Northern Territory,Lower Top End,Mountain Valley,852
NT,Northern Territory,Lower Top End,Mountain Valley,852
NT,Northern Territory,Lower Top End,Mount Mcminn,852
